ID,Name(Romaji),Name(Localised),Gender,Type,Position,Alt Position,Element,Preferred Playstyle,Total Stats,usage_rate
5081,Sasae Yokode,Reuben Sidegate,Male,Coordinator,GK,DF,Wind,Tension,656,0.0
5082,Shosei Tanomura,Garrison Hayfield,Male,Player,GK,DF,Mountain,Justice,656,0.0
5083,Yurano Tayutai,Swae Talltree,Female,Player,DF,MF,Wind,Bond,663,0.0
5084,Aizo Himitani,Chilton Churner,Male,Player,DF,MF,Wind,Breach,663,0.0
5085,Seo Totogawa,Seon Gulliver,Male,Player,DF,MF,Wind,Rough Play,663,0.0
5086,Yuri Shishiba,Plume Hathaway,Female,Player,MF,DF,Wind,Counter,667,0.0
5087,Noeru Hinaishi,Peridot Runehart,Female,Player,MF,FW,Forest,Bond,667,0.0
5088,Juria Kanameno,Jewel Tremaine,Female,Player,MF,GK,Forest,Rough Play,667,0.0
5089,Rihito Mase,Carlton Lawstrom,Male,Player,MF,DF,Wind,Breach,667,0.0
5090,Eimu Kudaira,Kean Aimes,Male,Player,FW,DF,Fire,Counter,666,0.0
5091,Asuna Sugami,Asuna Sugami,Female,Player,FW,MF,Wind,Bond,665,0.0
5092,Real Mikuraba,Reamond Lockhard,Male,Player,FW,MF,Wind,Tension,666,0.0
5093,Reira Saegusa,Beryl Granger,Female,Player,FW,GK,Forest,Rough Play,665,0.0
5094,Josei Rokuroda,Quip Netley,Male,Player,MF,FW,Mountain,Counter,667,0.0
5095,Ema Nonomori,Imogen Greenbourne,Female,Player,MF,DF,Forest,Justice,667,0.0
5096,Manatsu Shonomiya,Summers Laughlin,Male,Player,MF,DF,Fire,Counter,667,0.0
5097,Kazusa Asuma,Kata Caballo,Female,Player,GK,MF,Wind,Tension,656,0.0
5098,Hazuki Mogei,Julie Page,Female,Manager,FW,MF,Wind,Rough Play,666,0.0
5099,Meshihiko Awata,Hopkins Foamcrest,Male,Coordinator,GK,DF,Wind,Bond,656,0.0
5100,Mero Kaizawa,Melvin Moodry,Male,Coordinator,DF,FW,Wind,Bond,663,0.0
5101,Takatsuji Dresite,Hawke Ambrose,Male,Coordinator,MF,GK,Wind,Bond,667,0.0
5102,Denzo Nitobe,Chat Baltauk,Male,Player,GK,DF,Forest,Bond,656,0.0
5103,Dokichi Fukuzawa,Elric Spiech,Male,Player,DF,GK,Mountain,Rough Play,663,0.0
5104,Gakusaburo Kitazato,Habib Liomont,Male,Player,DF,MF,Mountain,Breach,663,0.0
5105,Kamatari Fujino,Histrion Etcher,Male,Player,DF,GK,Fire,Bond,663,0.0
5106,Eiko Shibusawa,Nelvin Dustrie,Male,Player,MF,DF,Mountain,Counter,667,0.0
5107,Kinjiro Futatsumiya,Keepie Upshire,Male,Player,MF,DF,Forest,Tension,667,0.0
5108,Murasaki Shikino,Jorna Privinski,Female,Player,MF,DF,Wind,Bond,667,0.0
5109,Takeha Higuchi,Marcelline Memoir,Female,Player,MF,FW,Forest,Bond,667,0.0
5110,Hiroyasu Ito,Staton Folhard,Male,Player,MF,FW,Wind,Breach,667,0.0
5111,Tokutaro Hijiri,Aurelio Auditus,Male,Player,FW,MF,Forest,Rough Play,666,0.0
5112,Yamako Umezu,Wilhelmina Goforth,Female,Player,FW,MF,Fire,Rough Play,665,0.0
5113,Tomotsugu Iwakura,Basil Wanderbilt,Male,Player,FW,MF,Mountain,Rough Play,666,0.0
5114,Seima Wakeno,Odell Farley,Male,Player,DF,FW,Wind,Counter,663,0.0
5115,Kogetsu Jingu,Viki Devine,Female,Player,MF,DF,Mountain,Rough Play,667,0.0
5116,Hideyuki Inoguchi,Horatio Tickner,Male,Player,DF,MF,Forest,Rough Play,663,0.0
5117,Korekiyo Takabashi,Barney Snellman,Male,Player,GK,DF,Fire,Justice,656,0.0
5118,Togoro Itagaki,Maynard Giddings,Male,Manager,FW,MF,Mountain,Justice,665,0.0
5119,Umezane Sugakata,Lether Penderick,Male,Coordinator,FW,MF,Fire,Justice,665,0.0
5120,Isshin Mashu,Gael Vehemaint,Male,Player,GK,MF,Wind,Bond,656,0.0
5121,Roman Maruma,Mateo Potensio,Male,Player,DF,GK,Wind,Tension,663,0.0
5122,Nenemi Kumamori,Berta Brunche,Female,Player,DF,MF,Mountain,Rough Play,663,0.0
5123,Shiroya Furen,Targan Snowbringer,Male,Player,DF,MF,Wind,Rough Play,663,0.0
5124,Hatsuyuki Tobo,Ivar Trialton,Male,Player,DF,MF,Mountain,Counter,663,0.0
5125,Motomichi Matsuka,Fergat Silverpine,Male,Player,MF,GK,Forest,Counter,667,0.0
5126,Akaba Tsunozaki,Zain Blizzard,Male,Player,MF,FW,Fire,Breach,667,0.0
5127,Hakka Murazumi,Hail Homestead,Male,Player,MF,FW,Forest,Rough Play,667,0.0
5128,Horoka Shumari,Anastasia Mingler,Female,Player,MF,GK,Wind,Bond,667,0.0
5129,Uryu Kitahira,Lev Langvil,Male,Player,FW,MF,Forest,Bond,665,0.0
5130,Kokichi Sagae,Arlo Galbrash,Male,Player,FW,MF,Fire,Counter,665,0.0
5131,Ganto Hieizaka,Wren Habilton,Male,Player,FW,MF,Wind,Bond,665,0.0
5132,Umari Tsumimori,Fifi Frostkin,Female,Player,GK,DF,Forest,Bond,656,0.0
5133,Yoruna Namihara,Yetzy Klaus,Male,Player,DF,MF,Wind,Counter,663,0.0
5134,Nomo Tenke,Bayard Boreas,Male,Player,FW,MF,Mountain,Rough Play,665,0.0
5135,Suezo Kanbashi,Elon Entremet,Male,Player,DF,MF,Forest,Justice,663,0.0
5136,Toyoji Fukita,Clifford Chillard,Male,Manager,DF,MF,Fire,Justice,663,0.0
5137,Yakumo Kitani,Adovis Albleicher,Male,Coordinator,DF,MF,Forest,Justice,663,0.0
5138,Sekiro Inazumi,Rufery Faire,Male,Player,GK,DF,Fire,Justice,656,0.0
5139,Yajiro Kendo,Willard Headdon,Male,Player,DF,FW,Fire,Justice,663,0.0
5140,Ryoya Daito,Eames Rapport,Male,Player,DF,GK,Forest,Justice,663,0.0
5141,Fuki Tadamichi,Gusto Reitonly,Male,Player,DF,MF,Fire,Justice,663,0.0
5142,Tetsuta Igari,Normon Peeveton,Male,Player,DF,GK,Mountain,Rough Play,663,0.0
5143,Hanka Kureno,Prudence Witt,Female,Player,MF,FW,Fire,Tension,667,0.0
5144,Aruto Asagi,Fabricius Cator,Male,Player,MF,DF,Wind,Justice,667,0.0
5145,Zan Okitehara,Dion Arbiter,Male,Player,MF,DF,Forest,Breach,667,0.0
5146,Norimasa Shimozuma,Adamas Quarell,Male,Player,FW,DF,Mountain,Justice,666,0.0
5147,Norimitsu Kote,Norwin Naeve,Male,Player,FW,MF,Fire,Counter,666,0.0
5148,Shishi Fushimi,Faust Fennrick,Male,Player,FW,MF,Mountain,Rough Play,666,0.0
5149,Komachi Ritsunomori,Cordelia Collison,Female,Player,MF,DF,Mountain,Justice,667,0.0
5150,Shiro Makabe,Brie Brillante,Female,Player,GK,MF,Forest,Bond,656,0.0
5151,Hanamaru Tadashiki,Recco Rectenwald,Male,Player,FW,MF,Fire,Tension,665,0.0
5152,Sosui Kiriki,Kieran Knavenly,Male,Player,DF,GK,Forest,Breach,663,0.0
5153,Naki Nigoriya,Alzen Wasruff,Male,Player,DF,MF,Mountain,Counter,663,0.0
5154,Shizuko Kujo,Helene Justitia,Female,Manager,DF,GK,Fire,Bond,663,0.0
5155,Kota Komaru,Willoughby Lexford,Male,Coordinator,DF,MF,Fire,Bond,663,0.0
5156,Enzo Shikichi,Eugenio Provost,Male,Player,GK,MF,Fire,Tension,656,0.0
5157,Anko Morito,Pradip Lurning,Male,Player,DF,GK,Fire,Breach,663,0.0
5158,Dengo Kidera,Talim Muskel,Male,Player,DF,GK,Wind,Bond,663,0.0
5159,Ryosei Namikata,Synthian Volkel,Male,Player,DF,MF,Forest,Justice,663,0.0
5160,Mitsukuni Kurokura,Randon Datta,Male,Player,DF,MF,Mountain,Justice,663,0.0
5161,Chino Fumikage,Chayce Golana,Male,Player,DF,MF,Forest,Bond,663,0.0
5162,Keiri Yotsukado,Annalisa Cubon,Female,Player,MF,FW,Mountain,Bond,667,0.0
5163,Sanri Tamagiri,Cleo Balbot,Female,Player,MF,DF,Fire,Tension,667,0.0
5164,Tomokazu Hakari,Reubel Kauntless,Male,Player,MF,GK,Forest,Justice,667,0.0
5165,Ronri Shuno,Obert Deance,Male,Player,FW,DF,Mountain,Bond,666,0.0
5166,Ritsumi Toda,Zuzu Intel,Female,Player,FW,MF,Forest,Rough Play,666,0.0
5167,Sushi Enzan,Bren Techner,Male,Player,GK,FW,Mountain,Rough Play,656,0.0
5168,Kiyohito Amata,Cognus Sention,Male,Player,DF,MF,Wind,Breach,663,0.0
5169,Ana Shodo,Manila Brickit,Female,Player,FW,MF,Fire,Tension,665,0.0
5170,Kazoe Anjo,Nettie Neuralyn,Female,Player,DF,MF,Forest,Breach,663,0.0
5171,Issen Komatsuda,Deacon Pewter,Male,Player,DF,GK,Mountain,Rough Play,663,0.0
5172,Soyogi Soyogi,Soyogi Soyogi,Male,Manager,MF,DF,Wind,Counter,667,0.0
5173,Senka Shojo,Silica Fieltour,Female,Coordinator,GK,DF,Wind,Breach,656,0.0
5217,Josephine,Josephine,Female,Player,FW,MF,Wind,Breach,665,0.0
5218,Maki Iwashiro,Wagner Waltz,Male,Player,GK,MF,Wind,Breach,656,0.0
5219,Jinichiro Yajima,Linton Judson,Male,Player,FW,MF,Mountain,Bond,665,0.0
5220,Shinji Gosaki,Douglass Serve,Male,Player,DF,GK,Forest,Counter,663,0.0
5221,Gosuke Komine,Jeremy Yung,Male,Player,DF,MF,Forest,Bond,663,0.0
5222,Shosaku Nokari,Huxley Tagg,Male,Player,DF,MF,Mountain,Bond,663,0.0
5223,Ukon Ozawa,Fergus Lougdon,Male,Player,DF,MF,Fire,Bond,663,0.0
5224,Sadayuki Ono,Maximus Cordray,Male,Player,GK,MF,Mountain,Rough Play,667,0.0
5225,Shigeru Nagao,Eamon Cattrall,Male,Player,MF,FW,Forest,Counter,672,0.0
5226,Shusuke Matsuda,Zayn Pinegrove,Male,Player,DF,FW,Wind,Counter,672,0.0
5227,Taro Ichio,Kendrick Townsend,Male,Player,MF,DF,Wind,Rough Play,672,0.0
5228,Sho Kotani,Flynn Duval,Male,Player,FW,DF,Wind,Counter,672,0.0
5229,Daichi Umesaka,Paxton Plumfield,Male,Player,FW,MF,Fire,Tension,665,0.0
5230,Kaminosuke Murachi,Godfrey Shahmann,Male,Player,MF,GK,Forest,Justice,667,0.0
5231,Katsuto Nomu,Nico Kensee,Male,Player,DF,MF,Fire,Bond,663,0.0
5232,Mitsuhiro Ochi,Kurtis Loafinn,Male,Player,MF,FW,Mountain,Rough Play,667,0.0
5233,Kimichika Kubata,Gilbert Kraft,Male,Player,DF,MF,Fire,Bond,663,0.0
5234,Katsunori Nada,Vicente Olsean,Male,Player,MF,GK,Wind,Breach,667,0.0
5235,Ryusen Hoshiya,Ruckus Dinglestar,Male,Player,DF,MF,Fire,Breach,663,0.0
5236,Atsuki Furuike,Burley Billabong,Male,Player,GK,DF,Fire,Rough Play,656,0.0
5237,Hidero Komo,Britson Farago,Male,Player,FW,DF,Mountain,Tension,665,0.0
5238,Aoshi Kinjo,Verdy Golnuts,Male,Player,MF,GK,Mountain,Rough Play,667,0.0
5239,Shuto Minamio,Zackory Wart,Male,Player,FW,DF,Forest,Justice,665,0.0
5240,Tanju Sashida,Zoey Tippings,Female,Player,FW,DF,Forest,Breach,665,0.0
5241,Kuran Bakuha,Bellie Jerant,Female,Player,MF,FW,Wind,Tension,667,0.0
5242,Chieko Shinkyo,Megpie O'Neering,Female,Player,DF,MF,Mountain,Rough Play,663,0.0
5243,Tatsuto Karakuri,Coby Cogsworth,Male,Player,DF,MF,Forest,Tension,663,0.0
5244,Kanau Itsuka,Gon Vyrall,Male,Player,FW,DF,Fire,Bond,665,0.0
5245,Shuma Moda,Cristensen Blance,Male,Player,DF,GK,Wind,Counter,663,0.0
5246,Kazuha Norihara,Ravyn Grooves,Male,Player,MF,DF,Wind,Justice,667,0.0
5247,Chami Miyoshi,Berlinda Glitz,Female,Player,MF,DF,Mountain,Breach,667,0.0
5248,Kaishin Inogashira,Hedrick Wilspin,Male,Player,GK,MF,Fire,Tension,656,0.0
5249,Chia Maida,Marjorette Pompom,Female,Player,MF,DF,Forest,Tension,667,0.0
5250,Konoe Utage,Jubilee Meriday,Female,Player,DF,MF,Mountain,Counter,663,0.0
5251,Miori Karidome,Wendy Stitchilton,Female,Player,MF,FW,Fire,Justice,667,0.0
5252,Donkichi Dadan,Fizz Kablooey,Male,Player,FW,MF,Forest,Counter,665,0.0
5253,Jinji Temari,Hanz Boll,Male,Player,GK,MF,Fire,Justice,656,0.0
5254,Miteru Warima,Lisa Lovetluke,Female,Player,FW,MF,Forest,Rough Play,665,0.0
5255,Koiko Usawa,Hildy Tattleswell,Female,Player,DF,MF,Fire,Breach,663,0.0
5256,Kinshi Ashitsuka,Tendance Chausefutt,Male,Player,MF,DF,Wind,Justice,667,0.0
5257,Ginga Kanao,Caellum Orison,Male,Player,MF,FW,Forest,Counter,667,0.0
5258,China Uriya,Tina Hopkins,Female,Player,MF,DF,Fire,Bond,667,0.0
5259,Ratsuki Izumo,Selen Dippity,Female,Player,MF,FW,Fire,Justice,667,0.0
5260,Koyuki Torishiro,Nivea Etoile,Female,Player,DF,MF,Wind,Counter,663,0.0
5261,Kyuma Okuri,Liam Tossarawn,Male,Player,FW,MF,Fire,Justice,665,0.0
5262,Tetsutaro Ishigaki,Ferron Rockfort,Male,Player,DF,MF,Mountain,Justice,663,0.0
5263,Hikyo Kyomura,Wily Wimpinberg,Male,Player,MF,FW,Wind,Breach,667,0.0
5264,Keiko Ameda,Tally McIntosh,Female,Player,FW,MF,Forest,Bond,665,0.0
5265,Kotori Sekikazu,Brenae Ackermann,Female,Player,MF,DF,Wind,Justice,667,0.0
5266,Ryonosuke Oburi,Jester Biggs,Male,Player,MF,FW,Mountain,Breach,667,0.0
5267,Ranyo Eiai,Alexei Einmeister,Male,Player,MF,DF,Wind,Tension,667,0.0
5268,Kanri Sugasato,Edmin Streator,Male,Player,MF,GK,Forest,Bond,667,0.0
5269,Futo Suguri,Codey Presto,Male,Player,DF,MF,Mountain,Rough Play,663,0.0
5270,Gengo Shii,Finck Zaplan,Male,Player,DF,MF,Wind,Bond,663,0.0
5271,Togeru Yarihara,Cid Drewend,Male,Player,DF,MF,Mountain,Tension,663,0.0
5272,Yua Kandori,Aylin Terpheis,Female,Player,DF,MF,Forest,Justice,663,0.0
5273,Renda Hayasugi,Keyston Typewright,Male,Player,GK,DF,Fire,Justice,656,0.0
5274,Genka Kakimasu,Vivi DeHues,Female,Player,FW,MF,Forest,Breach,665,0.0
5275,Motoko Soyama,Petra Cornerstone,Female,Player,GK,DF,Mountain,Breach,656,0.0
5276,Baton Goma,Choco Racketfeld,Female,Player,FW,MF,Wind,Breach,665,0.0
5277,Minto Shiono,Minty Shuttlebrook,Female,Player,FW,DF,Mountain,Breach,665,0.0
5278,Hina Mizudori,Phoebe Soarsky,Female,Player,DF,MF,Wind,Breach,663,0.0
5279,Norimi Kiyofu,Helen Deavor,Female,Player,DF,MF,Fire,Tension,663,0.0
5280,Mikoto Kamimori,Janet Hollilocks,Female,Player,DF,MF,Forest,Bond,663,0.0
5281,Katsuta Nobumoto,Barnaby Livergain,Male,Player,MF,FW,Wind,Tension,667,0.0
5282,Kennosuke Oitsuka,Sten Fanborough,Male,Player,MF,FW,Forest,Bond,667,0.0
5283,Meishin Takai,Crest Vertall,Male,Player,MF,DF,Mountain,Breach,667,0.0
5284,Masukazu Hiroi,Wyatt Stockaway,Male,Player,GK,DF,Forest,Justice,656,0.0
5285,Kotaku Kenma,Pristin Florynce,Male,Player,MF,DF,Mountain,Bond,667,0.0
5286,Tsukamu Koki,Edmund Boon,Male,Player,GK,DF,Fire,Breach,656,0.0
5287,Tsuzuku Otosuna,Willem Durrmore,Male,Player,DF,MF,Mountain,Breach,663,0.0
5288,Nagamu Sorao,Corday Dremin,Male,Player,FW,MF,Wind,Tension,665,0.0
5289,Kashiko Intoku,Candace Mardipanz,Female,Player,MF,DF,Wind,Justice,667,0.0
5290,Itsuka Katsusa,Gloria Somdenn,Female,Player,FW,DF,Wind,Tension,665,0.0
5291,Norio Shiosaki,Ryden Waverley,Male,Player,MF,FW,Wind,Tension,667,0.0
5292,Ageha Itanori,Safine Papillonia,Female,Player,FW,GK,Wind,Rough Play,665,0.0
5293,Kyori Sasagi,Caspian Hearken,Male,Player,MF,FW,Forest,Justice,667,0.0
5294,Hoshiya Hitoide,Davis Tarvish,Male,Player,FW,MF,Mountain,Breach,665,0.0
5295,Kashio Natori,Bastian Brineford,Male,Player,MF,DF,Mountain,Counter,667,0.0
5296,Sakumi Yamagori,Kenneth Frostner,Male,Player,MF,FW,Fire,Tension,667,0.0
5297,Misen Mizuhira,Ripley Swaydon,Male,Player,DF,FW,Wind,Justice,663,0.0
5298,Torio Hatafuri,Kyle Flaggard,Male,Player,DF,MF,Fire,Tension,663,0.0
5299,Tobino Irishika,Landric Delphin,Male,Player,DF,MF,Wind,Rough Play,663,0.0
5300,Shigenori Tamashio,Volbert Brackenbal,Male,Player,GK,DF,Wind,Bond,656,0.0
5301,Ryoki Nagame,Niles Gawkerson,Male,Player,DF,MF,Mountain,Tension,663,0.0
5302,Maka Hashiro,Cecilia Alabaster,Female,Player,GK,DF,Fire,Justice,656,0.0
5303,Namihiko Asagake,Pinn Persica,Male,Player,DF,MF,Fire,Rough Play,663,0.0
5304,Ayame Kareina,Karina Rosenqueen,Female,Player,GK,MF,Forest,Tension,656,0.0
5305,Mikohito Yomite,Micco Chantelle,Male,Player,FW,DF,Fire,Breach,665,0.0
5306,Kikuyo Shikishi,Shena Ennigans,Female,Player,MF,DF,Forest,Bond,667,0.0
5307,Mizuka Kadomochi,Alanna Ordelyne,Female,Player,MF,GK,Wind,Justice,667,0.0
5308,Momohito Okura,Patrice Kampanee,Male,Player,MF,FW,Fire,Justice,667,0.0
5309,Anzu Otohiki,Aubrey McCoy,Female,Player,MF,DF,Fire,Tension,667,0.0
5310,Kazura Yunagi,Erina Haberdash,Female,Player,MF,DF,Wind,Rough Play,667,0.0
5311,Kowane Suzuyure,Roxy Roarke,Female,Player,DF,MF,Wind,Rough Play,663,0.0
5312,Koshin Murayasu,Frey Granzburn,Male,Player,DF,MF,Mountain,Justice,663,0.0
5313,Silk Kaguyama,Silky Fersken,Female,Player,DF,MF,Fire,Bond,663,0.0
5314,Fuka Amazato,Aura Tempesta,Female,Player,DF,MF,Fire,Bond,663,0.0
5315,Tatsutada Ujino,Teagan Leafhart,Male,Player,DF,FW,Forest,Justice,663,0.0
5316,Wakana Mebuki,Livia Marsquall,Female,Player,GK,MF,Wind,Counter,656,0.0
5317,Shuka Maijima,Isanna Countenford,Female,Player,DF,MF,Mountain,Rough Play,663,0.0
5318,Chiyomi Kosen,Minerva Elderbright,Female,Player,MF,FW,Mountain,Bond,667,0.0
5319,Nobutaka Takeda,Faris Creed,Male,Player,MF,DF,Mountain,Justice,667,0.0
5320,Sachiko Goishi,Sophia Goston,Female,Player,MF,FW,Forest,Justice,667,0.0
5321,Rensei Tsumite,Stellan Checkman,Male,Player,MF,DF,Wind,Tension,667,0.0
5322,Aira Bannoue,Ayla Bordaire,Female,Player,FW,MF,Forest,Bond,665,0.0
5323,Jiromaru Mikuriya,Jerome Knight,Male,Player,MF,FW,Fire,Tension,667,0.0
5324,Masakuni Kine,Harris Gridley,Male,Player,MF,DF,Fire,Counter,667,0.0
5325,Kyoji Muguruma,Pierce Castleton,Male,Player,FW,GK,Mountain,Counter,665,0.0
5326,Tsunagu Imori,Link Whitstone,Male,Player,DF,MF,Wind,Justice,663,0.0
5327,Kohaku Ishiguro,Whitney Blackrock,Female,Player,DF,MF,Fire,Breach,663,0.0
5328,Chise Amamoto,Vivienne Starling,Female,Player,DF,MF,Forest,Counter,663,0.0
5329,Korotaro Daenmaru,Bartholomew Blitzer,Male,Player,DF,GK,Mountain,Counter,663,0.0
5330,Dozo Jogamae,Heathcliff Humbold,Male,Player,MF,FW,Mountain,Bond,667,0.0
5331,Meijiro Sukura,Tufton Frizzell,Male,Player,MF,DF,Wind,Tension,667,0.0
5332,Engo Tonari,Eldon Compayne,Male,Player,DF,GK,Mountain,Tension,663,0.0
5333,Ganji Motsuto,Lysander Trimore,Male,Player,DF,MF,Mountain,Tension,663,0.0
5334,Motoya Erisuga,Hapleigh Mistakian,Male,Player,MF,FW,Fire,Bond,667,0.0
5335,Daiichi Anzen,Seph T. Forst,Male,Player,MF,FW,Mountain,Justice,667,0.0
5336,Ryugi Ongaeshi,Cuthbert Obelidge,Male,Player,FW,MF,Mountain,Breach,665,0.0
5337,Akina Furumai,Bernadine Banquet,Female,Player,FW,DF,Mountain,Rough Play,665,0.0
5338,Tsubomi Owano,Isolde Bourgeon,Female,Player,GK,DF,Fire,Counter,656,0.0
5339,Donta Yoshiike,Dashiell Fass,Male,Player,MF,DF,Forest,Counter,667,0.0
5340,Okei Okaru,Feodor Wayte,Male,Player,MF,DF,Fire,Counter,667,0.0
5341,Itte Tsukamida,Zacharias Klutchett,Male,Player,MF,FW,Fire,Counter,667,0.0
5342,Noriyo Kokorozuki,Adele Lettante,Female,Player,DF,MF,Wind,Tension,663,0.0
5343,Tokimasa Enzawa,Casper Forman,Male,Player,MF,DF,Forest,Bond,667,0.0
5344,Ichidoku Hondai,Jensen Nariopoulos,Male,Player,DF,MF,Wind,Counter,663,0.0
5345,Neo Nakima,Lester Bawlund,Male,Player,DF,GK,Fire,Rough Play,663,0.0
5346,Tatsunari Nenda,Hernan Rippett,Male,Player,MF,FW,Wind,Rough Play,667,0.0
5347,Miyume Jikaru,Cosette Lyricotte,Female,Player,MF,FW,Mountain,Rough Play,667,0.0
5348,Nikori Oriya,Winifred Wardrow,Female,Player,MF,DF,Forest,Justice,667,0.0
5349,Otoha Ii,Sona Sondheim,Female,Player,DF,MF,Wind,Counter,663,0.0
5350,Renna Kujibiki,Iza Improvelli,Female,Player,MF,DF,Fire,Rough Play,667,0.0
5351,Hime Omedachi,Carole Meine,Female,Player,FW,MF,Mountain,Breach,665,0.0
5352,Motome Tanoshiki,Coco Lajoie,Female,Player,DF,GK,Forest,Tension,663,0.0
5353,Motohiro Terasu,Orlando Sterlight,Male,Player,GK,DF,Wind,Counter,656,0.0
5354,Setsuto Makase,Wentworth Wiggins,Male,Player,DF,GK,Fire,Rough Play,663,0.0
5355,Kiyo Teine,Pina Propp,Female,Player,MF,FW,Mountain,Tension,667,0.0
5356,Yoiko Moriba,Mika Upton,Female,Player,MF,DF,Fire,Rough Play,667,0.0
5357,Akashi Taneda,Trix Rosenblum,Male,Player,FW,MF,Wind,Bond,665,0.0
5358,Kisaku Ginbato,Barcley Dover,Male,Player,FW,MF,Forest,Breach,665,0.0
5359,Maho Korejitsu,Mora Grimmoir,Female,Player,DF,MF,Fire,Rough Play,663,0.0
5360,Fushigi Kashiki,Norma Paranon,Female,Player,MF,DF,Wind,Breach,667,0.0
5361,Banki Setsuna,Roderick Sawsbury,Male,Player,GK,MF,Wind,Justice,656,0.0
5362,Shinto Yomuno,Kipp Sycamore,Male,Player,DF,MF,Forest,Justice,663,0.0
5363,Koreko Shikake,Clarissa Gimmich,Female,Player,MF,GK,Wind,Tension,667,0.0
5364,Urane Omote,Pennie Pound,Female,Player,MF,DF,Mountain,Breach,667,0.0
5365,Erabi Kato,Joyce Deckard,Female,Player,DF,MF,Forest,Tension,663,0.0
5366,Odoroki Hokada,Nasser Pryce,Male,Player,FW,MF,Mountain,Bond,665,0.0
5367,Yoi Hakke,Zuna Yokochenko,Female,Player,FW,MF,Mountain,Bond,665,0.0
5368,Takemori Unzen,Stouton Savant,Male,Player,GK,DF,Mountain,Counter,656,0.0
5369,Rentaro Kokonoe,Finnes Grapplefeld,Male,Player,DF,MF,Forest,Rough Play,663,0.0
5370,Gonzo Kirishima,Barrett Mistbarrow,Male,Player,DF,MF,Mountain,Rough Play,663,0.0
5371,Kozaburo Tanahashi,Jakell Wardly,Male,Player,DF,MF,Forest,Rough Play,663,0.0
5372,Shinjo Kamikawa,Bechet Ardevout,Male,Player,MF,FW,Fire,Bond,667,0.0
5373,Kaita Tsunomura,Argion Boneback,Male,Player,FW,MF,Mountain,Justice,665,0.0
5374,Shio Makishima,Sahl Saltzman,Male,Player,MF,FW,Fire,Tension,667,0.0
5375,Kiichiro Sakamori,Fermin Dealitz,Male,Player,FW,MF,Wind,Breach,665,0.0
5376,Musubu Nigiri,Ricemond Chowen,Male,Player,DF,MF,Forest,Rough Play,663,0.0
5377,Makiha Tawara,Vergil Turnaraud,Male,Player,MF,GK,Mountain,Breach,667,0.0
5378,Hoshito Ogane,Chaunce Gambell,Male,Player,MF,GK,Mountain,Rough Play,667,0.0
5379,Hinagi Gyoji,Arby Trayton,Male,Player,GK,DF,Wind,Breach,656,0.0
5380,Kappei Oyakata,Darrell Dignard,Male,Player,DF,MF,Mountain,Counter,663,0.0
5381,Kataru Aio,Ottis Quisley,Male,Player,GK,MF,Wind,Justice,656,0.0
5382,Chikuzo Furui,Harrey Tagebard,Male,Player,FW,MF,Mountain,Justice,665,0.0
5383,Junya Ajimi,Olivier Gourmand,Male,Player,FW,MF,Forest,Breach,665,0.0
5384,Hinano Nekomiya,Felicia Felton,Female,Player,MF,GK,Forest,Rough Play,667,0.0
5385,Taiki Machie,Trad Askenburg,Male,Player,MF,DF,Fire,Rough Play,667,0.0
5386,Denjiro Rogi,Pietro Olley,Male,Player,MF,DF,Fire,Bond,667,0.0
5387,Shori Tsukumo,Taxter Coilschmidt,Male,Player,MF,FW,Mountain,Tension,667,0.0
5388,Rina Tosaka,Bridget Steepen,Female,Player,DF,MF,Fire,Breach,663,0.0
5389,Misato Nagami,Margo Versier,Female,Player,DF,FW,Fire,Bond,663,0.0
5390,Anon Sarukura,Circe Roundella,Female,Player,DF,MF,Mountain,Rough Play,663,0.0
5391,Itoya Yamamori,Montoodle Wixley,Male,Player,DF,MF,Forest,Justice,663,0.0
5392,Ryoko Hayasaki,Enna Flashette,Female,Player,GK,MF,Forest,Counter,656,0.0
5393,Dokuson Onoga,Shawl Creedstern,Male,Player,GK,DF,Mountain,Rough Play,656,0.0
5394,Saya Kodachi,Diana Whispervelt,Female,Player,MF,FW,Mountain,Tension,667,0.0
5395,Saburoku Wakatake,Bam Buschutt,Male,Player,FW,MF,Fire,Bond,665,0.0
5396,Zanshin Nakayui,Ruy Roosalot,Male,Player,DF,MF,Wind,Breach,663,0.0
5397,Toshimitsu Kagoshima,Draven Savager,Male,Player,FW,MF,Fire,Justice,665,0.0
5398,Keishi Ebinuma,Readon Booke,Male,Player,DF,FW,Forest,Rough Play,663,0.0
5399,Akikuni Togire,Wander Treeday,Male,Player,DF,MF,Mountain,Tension,663,0.0
5400,Hanon Nagihara,Abbie Sentridge,Female,Player,DF,MF,Mountain,Rough Play,663,0.0
5401,Koharu Shinogi,Justine Gardenet,Female,Player,DF,MF,Forest,Justice,663,0.0
5402,Yura Hamori,Beatrice Estiletto,Female,Player,MF,FW,Wind,Justice,667,0.0
5403,Soru Mai,Carlisle Laimlight,Male,Player,DF,MF,Wind,Counter,663,0.0
5404,Ranjuro Renjishi,Brandan Broomdorf,Male,Player,GK,DF,Fire,Justice,656,0.0
5405,Kiyona Shikibu,Charlotte Graceslowe,Female,Player,MF,FW,Forest,Breach,667,0.0
5406,Mitsumasa Tsuzui,Yohannes Drummand,Male,Player,MF,FW,Wind,Breach,667,0.0
5407,Hannya Shimai,Manni Lamasque,Male,Player,MF,DF,Mountain,Counter,667,0.0
